files,pop,dry,mm_px,c,mm_px2,d10,d16,d25,d50,d65,d75,d84,d90,mean,P10,P16,P25,P50,P65,P75,P84,P90,P50mean
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,0,1,0.038816,0.468688015353745,0.018192594003971,0.213789478840848,0.248386582576229,0.262899783978408,0.303587341066221,0.330963206856723,0.350571888120029,0.401616226503146,0.445452370076687,0.31170302284457,11.7514565978982,13.6531702143198,14.4509234868334,16.6874136255641,18.1921944052884,19.2700330718922,22.07580878326,24.4853686054587,17.1335117343098
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,0,1,0.046653846,0.385651960633682,0.017992147181002,0.213789478840848,0.248386582576229,0.262899783978408,0.303587341066221,0.330963206856723,0.350571888120029,0.401616226503146,0.445452370076687,0.31170302284457,11.8823771665558,13.805277384486,14.6119182626522,16.8733246794903,18.3948699133693,19.4847165595779,22.3217508429021,24.7581550770686,17.3243926758059
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,0,1,0.046653846,0.511063533100272,0.023843079369476,0.213789478840848,0.248386582576229,0.262899783978408,0.303587341066221,0.330963206856723,0.350571888120029,0.401616226503146,0.445452370076687,0.31170302284457,8.96652129231857,10.4175546592448,11.0262512616124,12.7327236705371,13.8808918817937,14.7032974511184,16.8441424985271,18.6826694309862,13.0731025977967
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,0,1,0.046653846,0.481874482618783,0.022481297903426,0.213789478840848,0.248386582576229,0.262899783978408,0.303587341066221,0.330963206856723,0.350571888120029,0.401616226503146,0.445452370076687,0.31170302284457,9.50965908459691,11.0485873032434,11.6941550753767,13.5039952929031,14.721712611009,15.5939345506648,17.8644590818725,19.8143528896877,13.8649923231106
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,0,1,0.046653846,0.547544310297087,0.025545047930777,0.213789478840848,0.248386582576229,0.262899783978408,0.303587341066221,0.330963206856723,0.350571888120029,0.401616226503146,0.445452370076687,0.31170302284457,8.36911637121166,9.72347295058212,10.2916144330921,11.884391130872,12.9560612982049,13.7236731389203,15.7218818923914,17.43791482732,12.202091915789
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,0,1,0.046653846,0.468926588454847,0.021877228843078,0.213789478840848,0.248386582576229,0.262899783978408,0.303587341066221,0.330963206856723,0.350571888120029,0.401616226503146,0.445452370076687,0.31170302284457,9.77223762544739,11.3536583795813,12.0170514220128,13.8768645354404,15.1282051868029,16.0245107200107,18.3577284574697,20.3614622890244,14.2478293334302
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,0,1,0.022054545,0.988486737533147,0.021800625234828,0.213789478840848,0.248386582576229,0.262899783978408,0.303587341066221,0.330963206856723,0.350571888120029,0.401616226503146,0.445452370076687,0.31170302284457,9.80657557010359,11.3935531619256,12.0592772522142,13.9256254256974,15.1813630706328,16.0808180657116,18.4222343247999,20.4330089288011,14.2978937295158
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,0,1,0.022054545,1.04096266886025,0.022957958023698,0.213789478840848,0.248386582576229,0.262899783978408,0.303587341066221,0.330963206856723,0.350571888120029,0.401616226503146,0.445452370076687,0.31170302284457,9.31221664488469,10.8191931669111,11.4513574642409,13.2236212276738,14.4160559277565,15.2701685297164,17.4935517387294,19.4029612571322,13.5771231275366
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,0,1,0.022054545,1.17769283580037,0.025973479643337,0.213789478840848,0.248386582576229,0.262899783978408,0.303587341066221,0.330963206856723,0.350571888120029,0.401616226503146,0.445452370076687,0.31170302284457,8.23106806544857,9.56308457653843,10.1218545835406,11.6883584808439,12.742351483184,13.4973015912392,15.4625499554957,17.1502769822742,12.0008188015168
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,0,1,0.022054545,0.891817848955843,0.0196686368816,0.213789478840848,0.248386582576229,0.262899783978408,0.303587341066221,0.330963206856723,0.350571888120029,0.401616226503146,0.445452370076687,0.31170302284457,10.8695625491388,12.6285610981306,13.3664465697851,15.4350981663721,16.8269519056677,17.8239036202855,20.4191184636115,22.6478516410769,15.8477186152219
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,0,1,0.022054545,0.916031382366102,0.020202655343805,0.213789478840848,0.248386582576229,0.262899783978408,0.303587341066221,0.330963206856723,0.350571888120029,0.401616226503146,0.445452370076687,0.31170302284457,10.5822465018887,12.294749296527,13.0131301803859,15.027100937962,16.3821636920715,17.3527628994335,19.8793782138293,22.0491991025958,15.4288145563076
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,0,1,0.022054545,1.01215674896697,0.022322656567146,0.213789478840848,0.248386582576229,0.262899783978408,0.303587341066221,0.330963206856723,0.350571888120029,0.401616226503146,0.445452370076687,0.31170302284457,9.57724176769809,11.1271067504484,11.7772624054675,13.5999646884788,14.8263360080463,15.7047566030289,17.9914171637726,19.9551683616501,13.9635272310435
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,0,1,0.022054545,1.21129437988966,0.026714546409524,0.213789478840848,0.248386582576229,0.262899783978408,0.303587341066221,0.330963206856723,0.350571888120029,0.401616226503146,0.445452370076687,0.31170302284457,8.00273662009974,9.29780273146173,9.8410723486844,11.3641211200949,12.3888761494651,13.1228837931926,15.0336157816991,16.6745249291557,11.6679137300812
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,0,1,0.038816,0.465589057928624,0.018072304872558,0.213789478840848,0.248386582576229,0.262899783978408,0.303587341066221,0.330963206856723,0.350571888120029,0.401616226503146,0.445452370076687,0.31170302284457,11.8296742085999,13.7440456171919,14.5471087297569,16.7984849307857,18.3132815205705,19.3982942735969,22.2227452079449,24.6483430430116,17.2475522653387
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,0,1,0.038816,0.571754442057679,0.022193220422911,0.213789478840848,0.248386582576229,0.262899783978408,0.303587341066221,0.330963206856723,0.350571888120029,0.401616226503146,0.445452370076687,0.31170302284457,9.63309852139103,11.1920026856405,11.8459502031984,13.6792829197883,14.9128067288088,15.7963504817949,18.0963473912305,20.0715516535325,14.0449658456412
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,0,1,0.038816,0.485013771696862,0.018826294562185,0.213789478840848,0.248386582576229,0.262899783978408,0.303587341066221,0.330963206856723,0.350571888120029,0.401616226503146,0.445452370076687,0.31170302284457,11.3558978977343,13.1935990779163,13.9644996581786,16.1257086498587,17.5798379104031,18.6213960990598,21.332728284717,23.6611813655262,16.5567909189448
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,0,1,0.038816,0.612571852096994,0.023777589010997,0.213789478840848,0.248386582576229,0.262899783978408,0.303587341066221,0.330963206856723,0.350571888120029,0.401616226503146,0.445452370076687,0.31170302284457,8.9912176857785,10.4462476183499,11.0566207472431,12.7677932748276,13.9191238734783,14.743794585645,16.8905361396146,18.7341269070918,13.1091097041172
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,0,1,0.046653846,0.270105080108697,0.012601440811209,0.213789478840848,0.248386582576229,0.262899783978408,0.303587341066221,0.330963206856723,0.350571888120029,0.401616226503146,0.445452370076687,0.31170302284457,16.9654789514771,19.7109668884285,20.8626765714411,24.09147855507,26.2639178975737,27.8199845059146,31.8706592777799,35.3493205063078,24.7355066388372
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,0,1,0.046653846,0.372914135194461,0.017397878634586,0.213789478840848,0.248386582576229,0.262899783978408,0.303587341066221,0.330963206856723,0.350571888120029,0.401616226503146,0.445452370076687,0.31170302284457,12.2882498108621,14.2768315490175,15.1110252864843,17.4496757589005,19.0231932184419,20.1502663332253,23.0842066977503,25.6038324805396,17.9161511234439
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,0,1,0.046653846,0.604365727518832,0.028195985579342,0.213789478840848,0.248386582576229,0.262899783978408,0.303587341066221,0.330963206856723,0.350571888120029,0.401616226503146,0.445452370076687,0.31170302284457,7.58226656909223,8.80928889246614,9.3240146984267,10.7670412942987,11.7379548916783,12.4333971988156,14.2437378318635,15.7984323272976,11.0548724025787
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,0,1,0.046653846,0.477463441132846,0.022275505853242,0.213789478840848,0.248386582576229,0.262899783978408,0.303587341066221,0.330963206856723,0.350571888120029,0.401616226503146,0.445452370076687,0.31170302284457,9.59751398012514,11.1506595725672,11.8021914164588,13.6287518257207,14.857719013755,15.7379989675525,18.0294997181712,19.9974076014915,13.9930839235782
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,0,1,0.046653846,0.40199687784826,0.018754700431614,0.213789478840848,0.248386582576229,0.262899783978408,0.303587341066221,0.330963206856723,0.350571888120029,0.401616226503146,0.445452370076687,0.31170302284457,11.3992478643102,13.2439642788184,14.0178076923722,16.1872668760139,17.646947124724,18.6924813541193,21.4141637701751,23.7515054799712,16.6199947571092
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.01213,1.5835617141684,0.019208603592863,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,9.4434412378019,10.0246532031966,10.9642257796267,13.6949146660842,15.1086093639277,16.1312467344062,17.1106706203858,17.7964384157032,13.2932724658272
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.01213,1.58181329271363,0.019187395240616,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,9.45387933143982,10.0357337263012,10.9763448379734,13.710052029472,15.1253093226936,16.1490770422008,17.1295835121639,17.8161093053638,13.3079658831164
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.018879377,1.07646259081017,0.020322943078302,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,8.92564224534476,9.47498542874494,10.3630397375049,12.9440005832497,14.2801801389166,15.2467446661647,16.17246517341,16.8206312232902,12.5643810674554
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.018879377,0.812803307789414,0.015345220074603,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,11.820965643213,12.5485062188723,13.7246299290326,17.1428096684166,18.9124226762582,20.1925239568699,21.4185321264301,22.2769519909197,16.6400481717817
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.018879377,0.916715052678819,0.017307009081098,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,10.4810321898738,11.1261043796658,12.1689117811527,15.1996330403612,16.768656372178,17.9036552490331,18.9906925925167,19.7518086048374,14.7538607076173
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.018879377,0.924894361189017,0.017461429330062,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,10.3883431224693,11.0277106127053,12.0612959410437,15.0652149996683,16.6203626647829,17.7453241726561,18.8227482952493,19.5771333738135,14.6233848570683
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.018879377,1.08332390900242,0.02045248049117,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,8.8691109798511,9.41497485448062,10.2974046006017,12.8620187254284,14.1897354815418,15.1501781954341,16.0700355781748,16.7140964167948,12.4848035600488
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.018879377,1.0197507479276,0.019252258816157,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,9.42202787847398,10.0019219238068,10.9393639839677,13.6638609303405,15.074350022115,16.0946685237695,17.071871529132,17.756084320098,13.2631294689274
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.018879377,1.16444177350201,0.021983935236493,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,8.25126699738065,8.75910465822685,9.58006218804211,11.9660190147492,13.2012437713766,14.0947796946521,14.9505575602971,15.5497515442357,11.6150815812139
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.018879377,1.10329593234991,0.020829539849401,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,8.70856104363966,9.2445436110614,10.1109994856442,12.6291885927794,13.9328708271707,14.8759274674417,15.7791334581255,16.4115354138212,12.2588018311571
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.029406061,0.620518431675993,0.018247002853489,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,9.94110214953732,10.5529434659626,11.5420306772862,14.4166244270959,15.9048195718134,16.9813490175801,18.0123876668433,18.7342948119658,13.9938160419136
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.029406061,0.650154302116841,0.01911847706746,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,9.48795861978801,10.0719104799336,11.0159123009828,13.759473944011,15.1798329483601,16.2072911396928,17.1913321335848,17.8803327109071,13.3559383598911
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.029406061,0.784497368039761,0.023068977458917,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,7.86317120524628,8.34712287872541,9.12946692494555,11.4032010099873,12.5803273520876,13.431836089471,14.2473627077907,14.8183737879507,11.0687698101371
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.029406061,0.798430388941121,0.023478692721456,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,7.72595482386711,8.20146129175884,8.97015303203093,11.2042092879597,12.3607941700214,13.1974436420261,13.9987389014496,14.559785544603,10.8756140845372
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.029406061,0.645540954320754,0.018982816680754,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,9.55576415976962,10.1438892222644,11.0946373367772,13.8578057978927,15.2883153744689,16.3231162788407,17.3141897054854,18.0081142140837,13.4513863533683
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.029406061,0.556605190330216,0.016367566179767,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,11.0826079636485,11.7647051138342,12.8673661306982,16.0720405324573,17.7311204930307,18.9312644639193,20.0806940717507,20.8854955671182,15.6006823765674
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.034906475,0.341793272614382,0.011930798325682,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,15.2039548685489,16.1397070237641,17.6524203120711,22.0488336050934,24.3248842356498,25.9713319697032,27.5482059274724,28.652293129135,21.4021890470094
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.034906475,0.341769342594711,0.011929963013049,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,15.2050194196766,16.1408370944241,17.6536562999513,22.0503774212177,24.3265874163793,25.9731504314768,27.5501347988706,28.6542993065556,21.4036875863488
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.034906475,0.599087886147425,0.020912046320608,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,8.67420225206137,9.20807015171752,10.0711075078267,12.5793613415851,13.8779000228737,14.8172359237038,15.7168784018588,16.3467852763487,12.2104359053738
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.034906475,0.597078636714456,0.020841910505507,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,8.70339210224982,9.2390565387584,10.104998130946,12.6216925741708,13.924601011717,14.8670979034284,15.7697677987911,16.4017943941227,12.2515256545468
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.01213,1.52060316990282,0.018444916450921,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,9.83443431538935,10.4397105863012,11.418184910942,14.2619343253113,15.7341611648562,16.7991394704525,17.8191150949138,18.5332761903057,13.8436626659395
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.01213,1.71829151302581,0.020842876053003,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,8.70298891708344,9.23862853890455,10.1045300162954,12.6211078734977,13.9239559537316,14.8664091842174,15.7690372633425,16.4010345800038,12.2509581018787
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.018879377,0.999687518341562,0.018873477540965,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,9.61112327580922,10.2026555052281,11.1589115596939,13.9380878000846,15.3768847040081,16.4176804887876,17.4144954707818,18.1124400709972,13.5293138582313
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.018879377,0.961542049570499,0.018153314855194,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,9.99240748790996,10.6074064749132,11.6015982967008,14.4910276253829,15.9869032419753,17.0689885815102,18.1053483496978,18.8309812075025,14.0660371554637
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.018879377,1.13749796910625,0.021475252995491,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,8.44671396083261,8.9665807232423,9.80698419467796,12.2494569500122,13.513940356001,14.4286413782843,15.3046899714773,15.9180770053701,11.8902068954252
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.018879377,1.12423784010543,0.021224910021016,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,8.54634102617248,9.07233949851656,9.92265533728807,12.3939365018942,13.6733342013578,14.5988239136495,15.4852053002625,16.1058270943695,12.0304491748214
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.018879377,1.0152221956245,0.019166762569963,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,9.46405626027342,10.0465370107884,10.9881606731827,13.7248106506599,15.1415914425692,16.1664612293715,17.1480231966829,17.8352880223894,13.3222916658945
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.018879377,1.07213488056654,0.020241238605066,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,8.96167091494254,9.51323154146966,10.4048705127554,12.9962494979461,14.3378225894966,15.3082886885352,16.2377458992444,16.8885282942361,12.6150976345927
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.018879377,1.08475315726234,0.020479463807896,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,8.85742522318829,9.40256987889898,10.2838369538901,12.8450719963414,14.1710393803967,15.1302166348907,16.0488620326238,16.692074270042,12.4683538418395
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.018879377,1.23790847218206,0.023370940737819,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,7.76157542498462,8.23927422076432,9.01151002290149,11.2558664201824,12.4177837497774,13.2582906035294,14.0632802437076,14.6269135986836,10.9257562248998
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.029406061,0.642006861492143,0.018878892931457,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,9.60836633525175,10.1997288842756,11.1557106377024,13.9340896743248,15.3724738608765,16.4129710944848,17.4095001411545,18.1072445366987,13.5254329888448
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.029406061,0.537121735841649,0.015794634528586,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,11.4846164348492,12.1914558508857,13.334114589504,16.6550347577084,18.3742958778732,19.6179736491579,20.8090974539611,21.6430921698985,16.1665786432641
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.029406061,0.71765674271412,0.021103457953313,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,8.59552589394263,9.12455152904915,9.9797610026481,12.4652645855888,13.7520253198858,14.6828412985858,15.5743238801032,16.1985174016647,12.099685360233
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.029406061,0.661330411339246,0.019447122416997,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,9.32761749526952,9.90170089986295,10.8297496250356,13.5269466308792,14.9233023728719,15.933397102959,16.9008083616407,17.5781652196142,13.1302305694758
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.029406061,0.666340739892559,0.019594456444066,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,9.25748156409644,9.82724833862088,10.7483189087022,13.4252352347626,14.811091542118,15.8135911993472,16.7737283294007,17.4459920267687,13.0315021484214
sandsnap_images/Calvert/dry/IMG_20190103_132059_4c.jpg,1,1,0.029406061,0.651986608014006,0.019172357966443,0.181395319289429,0.192559589536124,0.210607466703494,0.263060187058892,0.290215288111101,0.309858723979869,0.328672089155033,0.341844730892036,0.255345201247991,9.46129420319202,10.0436049584072,10.9849538106954,13.7208051048975,15.1371724134851,16.1617430950439,17.143018596372,17.8300828458534,13.318403594118
